Bid4Best Technologies Pvt Ltd,gaurav@bid4best.com,01090192b972a012-ce160459-9258-42ef-a939-129fe5cf9df4-000000,Sent
A3Gate Security Solutions Pvt Ltd,contact@a3gate.in,01090192b972a080-582743bc-379a-4420-a910-1afb3a298917-000000,Sent
Instadivine Ventures Private Limited,instadivineventures@gmail.com,01090192b972a0ff-a1f7dec3-9427-4293-9cb2-da76726d5a5a-000000,Sent
MSCRAPPER WASTE MANAGEMENT P LTD,mscrapperindia@gmail.com,01090192b972a196-932b0766-beca-4c53-b5c9-b6482adafad5-000000,Sent
PNP MEDIA SERVICES PRIVATE LIMITED,prashant4315@gmail.com,01090192b972a1f8-e3cc99bc-6a9a-4881-8981-57c5e74fec27-000000,Sent
VIDHIK CORPORATE SOLUTIONS PRIVATE LIMITED,vcslucknow@gmail.com,01090192b972a25d-91042d4c-739b-4e04-a2bb-25e4e0dad1c2-000000,Sent
EmergeTech Mobile Products & Services Pvt Ltd,atul.gupta@classup.in,01090192b972a2f5-b9cc55af-5357-4285-a3cf-35ada22362a2-000000,Sent
NINTEBU INDIA PRIVATE LIMITED,sukul.tyagi@gmail.com,01090192b972a360-2d2c370d-0c97-4020-8a37-f4ec81f29be1-000000,Sent
DEVOID TECHNOLOGIES PRIVATE LIMITED,devoidtechnologies@gmail.com,01090192b972a7e2-c61bb377-eb90-4f80-b807-2f114db0432d-000000,Sent
ADAMYA HERBAL CARE PRIVATE LIMITED,adamyaherbalcare@gmail.com,01090192b972a84a-7440bc03-428f-4a4c-b44d-4da4f290a8a4-000000,Sent
CIBERMEN ONLINE SERVICES PRIVATE LIMITED,ceo@cibermen.com,01090192b972a8c1-c114d407-ea1a-4686-a644-2915173bccf1-000000,Sent
KIPEKEE AGRO(OPC) PRIVATE LIMITED,narendra.kumar@kipekee.in,01090192b972a934-dfc06ca4-3037-45ea-a016-1d58b35d89b0-000000,Sent
ASPL Green Ventures Private Limited,drumseeders@gmail.com,01090192b972a9a2-308c6ee7-7ef3-4a4f-80c6-5dab99a4785c-000000,Sent
ASPEXX HEALTH SOLUTIONS PRIVATE LIMITED,shivanimishra1692@gmail.com,01090192b972aa2f-d9d80a29-92fe-42a2-a0c1-0d9b9ae3f08b-000000,Sent
KALKING COSMETECH PRIVATE LIMITED,m_13142127@rediffmail.com,01090192b972aa9b-468f7c3f-55f5-4c01-9679-a640305f18d0-000000,Sent
APT ESERVE OPC PRIVATE LIMITED,me@atulpatitripathi.com,01090192b972ab01-ec990a0b-0151-42be-963a-a307901b31a9-000000,Sent
IVS Softtech Private Limited,alok15281@gmail.com,01090192b972ab61-0ea15cc7-55b5-42f1-b9c6-4ecba3c3cfa4-000000,Sent
Room Soom Technologies Pvt Ltd,nagrawal0703@gmail.com,01090192b972abed-4eb7882e-3f44-4353-a188-63b4bcd735a6-000000,Sent
Kraftors Web Solutions Private Limited,jaiswal.grv@gmail.com,01090192b972b073-f9cddff3-7e34-4f10-8d63-f6d8dc54ebb8-000000,Sent
Kraftors Web Solutions Private Limited,jaiswal.grv@gmail.com,01090192b972b0f8-b8238d0e-5bc5-47e4-a40d-11528ebd630b-000000,Sent
ASV WEB AND TECHNOLOGY PRIVATE LIMITED,asvwebandtechnologies@gmail.com,01090192b972b164-7d76a138-6752-420b-b4c9-10cbb2f2afa5-000000,Sent
RST ECOENERGY PRIVATE LIMITED,director@rstenergy.com,01090192b972b1f2-f43257de-e42b-4cd7-9c4c-e0d011690e79-000000,Sent
DESKOTEL COMMUNICATIONS PRIVATE LIMITED,kaushal@callerdesk.io,01090192b972b267-63987d89-154a-4387-b7c4-e46a1d23e7c1-000000,Sent
Zebu Breeding & Conservation LLP,khandelwalrohit1980@gmail.com,01090192b972b2d8-ec632da1-2812-4772-882f-66f5a9790c2e-000000,Sent
INDIZEKIDS SYSTEM (OPC) PVT LTD,SAKET.SINHA@INDIZEKIDS.COM,01090192b972b334-c8074116-b7cd-459e-a9ec-74fba9001d94-000000,Sent
graphotive production pvt ltd,vivek.nath@graphotive.com,01090192b972b3cd-804c6167-d47b-4424-a012-f3c18cc09f5a-000000,Sent
Quality Enviro Engineers Private Limited,query@qualityenviroengineers.com,01090192b972b43e-f791dd64-89cf-4b35-b849-15e61e09b6d4-000000,Sent
MRK REALTECH PVT LTD,mayurrajkapoor@gmail.com,01090192b972b4a4-b933ed9c-f981-428c-a5b4-d031dfe68272-000000,Sent
Innomalous Technologies Private Limited,abhishek@innomalous.com,01090192b972b926-ffc0bc4e-40f6-4c3f-995d-30ba3fdde7ba-000000,Sent
Innomalous Technologies Private Limited,abhishek@innomalous.com,01090192b972b9b1-4910a6dd-d62b-4a2a-abbb-df81e7c73dd1-000000,Sent
Empyrean Robotic Technologies LLP,contact@empyrotech.com,01090192b972ba4d-b3b0b1f5-e52d-417a-90a2-7117759ddc42-000000,Sent
FISCO ENERGY PRIVATE LIMITED,freshindiasolar@gmail.com,01090192b972bae1-a8e30574-5108-45c9-b0ab-4865ca8de284-000000,Sent
Colossal Dream Technologies Private Limited,allaboutdreamz@gmail.com,01090192b972bb82-31fccaca-d3e0-4261-b337-ac4f9d381783-000000,Sent
Adismart Services Private Limited,Adismartstartup@gmail.com,01090192b972bbf4-0b64f091-6fae-4aa3-9006-bbbb13bec7d8-000000,Sent
Glorious Insight Pvt Ltd,vinay.prakash@glorinz.com,01090192b972bc66-f1e35e8e-fc9b-44d0-86db-ebc50d0bfe8d-000000,Sent
INOVATIQ ENGINEERING PRIVATE LIMITED,inovatiq@gmail.com,01090192b972bcef-b422adea-bc12-4fa7-b91c-e8ca15f9232c-000000,Sent
USOP SECURITI TECHNOLOGIES PRIVATE LIMITED,namratanu@gmail.com,01090192b972bd5d-54e28c1c-cd72-489d-a534-b3e2a362bc9f-000000,Sent
USOP SECURITI TECHNOLOGIES PRIVATE LIMITED,namratanu@gmail.com,01090192b972bdcd-2c432a95-c08e-4bf0-afd6-bd619c874525-000000,Sent
AgSmartic Technologies,rashi.verma@agsmartic.com,01090192b972c245-92f33db4-fe42-483d-9c98-b99cc65ca1c3-000000,Sent
G Systems,ashishkushwaha1110@gmail.com,01090192b972c2d2-f90edca2-2c8f-4e2e-95ad-1c0893c948a9-000000,Sent
Guzmac India Private Limited,boilingvivek@gmail.com,01090192b972c36d-8ed30051-fef4-496c-bbf6-afff9828fe43-000000,Sent
Jungly Labs Private Limited,gp@junglylabs.com,01090192b972c431-c0f6184a-ae8b-458c-be8b-045aa3c859ef-000000,Sent
SGA INDIAN GATEWAY PVT LTD,info@indiangateway.in,01090192b972c4c1-b75aecdd-e7e2-4a44-bc48-e5b8f4105f92-000000,Sent
ARCENCIEL INDUSTRIES PRIVATE LIMITED,arcencielindustries@gmail.com,01090192b972c53d-1a1e3d4c-1d15-4885-ad18-093ba09c3810-000000,Sent
Ingeniocrats Private Limited,sid@hungrytripper.com,01090192b972c5b9-910d8b9c-5d6d-41a6-a5ab-94868e1de099-000000,Sent
TWIGHOP REALTY SERVICES PRIVATE LIMITED,umeed@twighop.com,01090192b972c681-5ec9b6fe-1410-4ecb-be33-b9f25afbe8ca-000000,Sent
BroadBuy Technovative Solutions Pvt. Ltd,cashcry.com@gmail.com,01090192b972c6f9-588a4280-89f1-4c70-a1ef-fc2219d043a1-000000,Sent
GreyKernel Technologies India Private Limited,abhishekg@greykernel.com,01090192b972c780-e09f4650-8f39-4c20-a58c-2d99faa4c0f7-000000,Sent
Red Raven opc Operative Pvt Ltd,redravenoperative@gmail.com,01090192b972cc04-c70ad5e3-be90-47fd-a774-81f1de3353cc-000000,Sent
Nandinandan Breeds & seeds India Pvt Ltd,sanjeevfaculty@gmail.com,01090192b972cc7b-9fb3df9d-4597-4d62-b3b1-89cd6b8f93d1-000000,Sent
Lextrum Legal Education Services Pvt Ltd,dsaraswat04@gmail.com,01090192b972ccf0-cfedc337-8dd7-46d1-ba68-27507a7a6d14-000000,Sent
Krishna Consultancy,krishnaconsultancy403@gmail.com,01090192b972cd59-45cde815-4171-4d2a-b719-2580cb0a5ad2-000000,Sent
StarShield Technologies Pvt. Ltd.,supreetsinghg@yahoo.co.in,01090192b972cdb8-68d66414-cee8-4b69-9f46-a7006e76db14-000000,Sent
Antrix Networks Private Limited,Sujan.deb@antrixnetworks.in,01090192b972ce35-d02e764e-7a09-45af-8937-8174f1a34f1e-000000,Sent
Antrix Networks Private Limited,Sujan.deb@antrixnetworks.in,01090192b972cec6-9c5e980e-79c1-448f-94ff-6c4d1991321a-000000,Sent
Krishakkart Agro Innovation LLP,sanjay.sonebhadra@gmail.com,01090192b972cf35-8f737988-1ad2-4f38-b5fe-e3516ade85c9-000000,Sent
Divit Nutraceuticals Pvt Ltd,vikrant.tomar@divitnutrition.com,01090192b972cfb1-ac73c4d7-e3e1-4fc9-9064-f5fb077d21c3-000000,Sent
INSPIRE HOMES,ershashankinspirehomes@gmail.com,01090192b972d059-911a1594-da8f-46e4-999a-0b3dee5c61c3-000000,Sent
AVJA VENTURES PRIVARE LIMITED,avjaventures@gmail.com,01090192b972d4b1-aaa1220a-1797-4570-9099-51c41e9b804d-000000,Sent
Quest educational technologies LLP,questeducationaltechnologies@gmail.com,01090192b972d547-3d0cffe2-7b19-4b75-b7e7-4434c439c23c-000000,Sent
Kanpur Technologies Private Limited,kanpur.technologies@gmail.com,01090192b972d5e3-3801e695-74ca-4864-acec-c3568e0a3240-000000,Sent
Veros Enterprises,verosenterprises@gmail.com,01090192b972d64d-7dbf8fc2-ada8-43a1-a599-602d1dbae30b-000000,Sent
Onikosh Steam Pvt Ltd,info.onikosh@gmail.com,01090192b972d6d0-123a0025-38fe-4269-9b17-6ed52cd26932-000000,Sent
Vedagarbha Renewable Energy and Technology(OPC) Pvt Ltd,jps.iitbhu@gmail.com,01090192b972d741-4db4e689-8596-47c6-8420-e54083827c09-000000,Sent
Tvesas Electric Solutions Pvt Ltd,varun@tvesas.com,01090192b972d7b7-67aaa5b9-beb2-414d-afbe-df5022acfb2c-000000,Sent
Tvesas Electric Solutions Pvt Ltd,varun@tvesas.com,01090192b972d83c-4bcf6ac4-8c5c-4e79-97f3-79766d22e0b8-000000,Sent
ofo technologies pvt ltd,prasoon@ofoworld.com,01090192b972d8df-0c872c10-3ac7-4fd9-8ec4-c08b5d2bd5bd-000000,Sent
BLUEHEARTCARE,desk@blueheartcare.com,01090192b972d94f-b741eb7f-70b7-4728-b0f6-71f1ac49d790-000000,Sent
LEICHT LED PVT LTD,leichtledindia@gmail.com,01090192b972ddba-b6f8f630-5dff-44ae-b3f6-83717f9449df-000000,Sent
JRDC ENGINEERING PRIVATE LIMITED,jrdcengineeringpvt@gmail.com,01090192b972de25-280a0f09-c06b-4036-b672-804758787df7-000000,Sent
ONLY ONE DIGI E INDOWORLD PRIVATE LIMITED,onlyonedigitalindia@gmail.com,01090192b972de9a-f1e33763-db09-4c81-b165-8c68c09b99d3-000000,Sent
Greencore Producer Company Limited,agriworld18@gmail.com,01090192b972df09-08e3092b-48f5-4a17-9295-bc7c39a28812-000000,Sent
EN MARKETING OPC PVT LTD,pagrahari178@gmail.com,01090192b972df77-bc799f05-9abf-4f88-b5f2-d0b1a9c71b81-000000,Sent
devarvind project operationsllp,arvind8009565007@gmail.com,01090192b972e006-c9835a0f-3f30-4d17-955f-c8749110b029-000000,Sent
earth n pots planting solutions llp,earthnpots@gmail.com,01090192b972e074-1fb6dc66-842f-4a8d-9c6b-6870389281c4-000000,Sent
ETL LABS PVT LTD,info@goetl.com,01090192b972e0f4-ae94e770-d947-4817-95ef-ca175dc055ae-000000,Sent
VRAI VIE SOLUTIONS PRIVATE LIMITED,dewanshpoddar@gmail.com,01090192b972e15d-d3269007-f5ea-48b6-96b7-f5ec3862124d-000000,Sent
R Cube Green Technology LLP,vipin.karhana@gmail.com,01090192b972e1eb-f57a8877-6d0c-4d9a-b27a-ef9146d21abc-000000,Sent
Expurgo India Private Limited,expurgoindia@gmail.com,01090192b972e665-b5722e02-ab33-4e5b-9bd1-9922c5e34815-000000,Sent
IOanyT Innovations Pvt Ltd,nitin.goel@ioanyt.com,01090192b972e6f1-2a774ef1-3e90-4b99-8e9d-168b156d68ba-000000,Sent
Alming Ventures Private Limited,info@findingholidays.com,01090192b972e763-c443ac60-14fe-48c8-90e5-02d63ee92434-000000,Sent
ZurfON9 Networks Private Limited,shubhamchowkse@zurfon9.com,01090192b972e818-aa5a856c-97c2-4745-862a-d736a539059c-000000,Sent
SecondsOnStage Media Private Limited,abhisht@vyaas.in,01090192b972e8ac-4e568e9e-a987-4401-a892-ebdf3125cfc9-000000,Sent
CLEANYUG SCRAP MANAGEMENT PRIVATE LIMITED,manvendra@scrapkarocash.com,01090192b972e91c-f7496c68-1b9a-481e-9f32-c1942a9d7566-000000,Sent
Alyth Creations,contact@alythcreations.com,01090192b972e98d-85eef730-1e82-430d-b341-52b677ad16fd-000000,Sent
Rootsvine Agro Exports Private Limited,rootsvineagro@gmail.com,01090192b972ea11-0b228b51-33b8-4367-8a64-2115bd28cae6-000000,Sent
Gonna Solutions Private Limited,care@futureshiksha.org,01090192b972ea74-41781ea3-3c3f-41c0-85e9-24078ae984b3-000000,Sent
Aisces Software Solutions Private Limited,anuj@aisces.com,01090192b972eb05-e725d319-3185-4290-a522-4d2acd3f7273-000000,Sent
Papart Creations Private Limited,platanofoods@gmail.com,01090192b972ef67-f064c667-5d4c-4f8f-aa88-c1389e2f4027-000000,Sent
Dexob Solutions Private Limited,business@dexob.com,01090192b972efe6-ca1ac388-2fe0-47c9-8552-c25b3baa97cf-000000,Sent
Matfusion Weld Private Limited,matfusion@outlook.com,01090192b972f07e-4d41be9d-1e52-4d65-83f4-d55825ace283-000000,Sent
City Crafters Private Limited,Sohomsunny1993@gmail.com,01090192b972f10f-7511d603-6ebd-4379-b7f8-1841429f50ea-000000,Sent
PiChem Chemicals Private Limited,info.pichem@gmail.com,01090192b972f17d-5d39c2ba-3e71-4d9c-8558-d775efbafa89-000000,Sent
Foodifi Technologies Pvt Ltd,raj.devesh07@gmail.com,01090192b972f1e8-8b31a73d-05b4-47df-ad84-b976447e12e0-000000,Sent
Farmexa Agri Services,suraj9verma9@gmail.com,01090192b972f289-6c82a864-69e7-4f9b-9875-3912b4921866-000000,Sent
Friendshop properties marketing Pvt ltd,Akhilsingh2324@gmail.com,01090192b972f317-a1ddfbd2-8b7a-40af-98bb-2a3d742ed34c-000000,Sent
OSR Hostel Private Limited,thehostel.in@gmail.com,01090192b972f38b-3a9349a1-afd6-44ba-8286-0ad1a8e8d6a1-000000,Sent
MOKVIS ENGINEERING PRIVATE LIMITED,PRATIK@CUJ.AC.IN,01090192b972f3fa-1384040d-defe-45ab-bff4-88500c1f5f0d-000000,Sent
GREEN GIFTS RETAIL PRIVATE LIMITED,satya.engineer@gmail.com,01090192b972f89c-df0a8e72-e401-4717-be01-b035367cded8-000000,Sent
VR Green Private Limited,info.vrgreen@gmail.com,01090192b972f8ff-e3071297-7fd3-447d-9a19-7af17dce213d-000000,Sent
fronix innovation llp,fronixinnovationllp@gmail.com,01090192b972f965-2beb6bd5-1acf-4a74-ae32-11a23478525b-000000,Sent
Tank-Up Petro Ventures LLP,businesshead@tankup.co.in,01090192b972f9c8-f5e09272-b172-4920-9b70-0d160a6d05ad-000000,Sent
Veeery Books Private Limited,teamveeery@gmail.com,01090192b972fa38-c165e276-6668-47fe-a462-72dbc5d394fc-000000,Sent
BAKZ4EVER (OPC) PRIVATE LIMITED,Pattie.pb@gmail.com,01090192b972fab7-731197a1-d0e1-4513-b74b-8f2ebc7c7f74-000000,Sent
SLSR BUSINESS SOLUTIONS PRIVATE LIMITED,nandani2103@gmail.com,01090192b972fb46-3818f3e3-eb26-4283-9b1c-287856dff381-000000,Sent
Hash media private limited,chinmay@softgains.com,01090192b972fba6-dd783f5e-34bb-4918-8234-5149d1854326-000000,Sent
Escalera Technologies,amit@escaleratechnologies.com,01090192b972fc14-e745cd4d-20b7-4f7e-89d5-961c8ef5025f-000000,Sent
SAP INFRASTRUCTURES,sapinfrastructuresvns@gmail.com,01090192b972fc7c-94340f19-3cf3-4526-ab0a-8713b1e17c87-000000,Sent
Kuber Kanak Microfinance Association,mitra.abhik@rediffmail.com,01090192b97300da-e79cc935-d360-48a5-8c64-8e818b4737fb-000000,Sent
NEOTECH CONSULTANCY SERVICES,neotechconsultancyservices@gmail.com,01090192b973016d-0e27db91-f2bd-4256-8c60-84a27de8daf5-000000,Sent
ignativeLabs (OPC) Private Limited,itspriyanka.spark@gmail.com,01090192b97301e2-f12ce7ea-7214-43fa-b331-c02a5492b14f-000000,Sent
Law Seva Management Private Limited,lawsevapp@gmail.com,01090192b9730249-32db8479-9a1b-424e-bf72-26398d83770f-000000,Sent
CARRUS EDUCATION PVT LTD,carruseducation@gmail.com,01090192b97302d2-858c703d-64e2-4a10-9e7b-12bd58483ce2-000000,Sent
AMBIENT INFUSION PRIVATE LIMITED,SASSHUKLA.COM@GMAIL.COM,01090192b9730348-452589ac-9cb0-481e-8548-3c12692719d6-000000,Sent
Basal Agribiotech Private Limited,basal.agri@gmail.com,01090192b97303c9-77dbd548-d6e0-4b90-a7ae-ab8c92524163-000000,Sent
BIGSYS INFOTECH PRIVATE LIMITED,yogeshwarchauhan05nov@gmail.com,01090192b9730446-f9f46dac-8e07-4a9f-8094-f5a61c5c1cd5-000000,Sent
SMART TOUCH INFOTECH PRIVATE LIMITED,db@smarttouchinfo.com,01090192b97304b2-3ecb098e-da5f-4da9-b089-33e95acc2b88-000000,Sent
POWERLOGIX ELECTRO SYSTEMS PRIVATE LIMITED,twinkle.singh@powerlogixtech.com,01090192b973055b-d7232a29-6930-4b33-b46a-bc5ab71d2a1f-000000,Sent
SMARTX EDUTECH PRIVATE LIMITED,manishbind@gmail.com,01090192b97309d0-808bec6d-7f14-4147-bb36-242a91da7d04-000000,Sent
FARMOREAL VENTURES LLP,ankursiddhu@hotmail.com,01090192b9730a44-c9fd20c5-4a71-4f1e-98dd-272a74b5b3a3-000000,Sent
AU Welfare Foundation,anup.p@auwelfare.com,01090192b9730ac0-2d5ba7aa-e497-4e07-832b-4f50ac3a4f54-000000,Sent
FLY-X AEROSPACE PRIVATE LIMITED,shubhamyaduvansi221@gmail.com,01090192b9730b54-fef36472-868a-47aa-899b-a6fb1f6eb2e3-000000,Sent
Layerwire IT Consultancy Private Limited,bhatim@outlook.com,01090192b9730bd2-553ec546-63f0-4ae9-b9b3-c3215a4c6c49-000000,Sent
TRYGVE ENGINEERING PRIVATE LIMITED,inam.khan@trygve-engineering.com,01090192b9730c79-37988910-8001-412c-a4c8-f0c14aeca300-000000,Sent
TRYGVE ENGINEERING PRIVATE LIMITED,inam.khan@trygve-engineering.com,01090192b9730d0a-74458981-4c70-4de7-aa9a-582ebdb7364e-000000,Sent
Foodwagon Private Limited,rajdeepgautam25@gmail.com,01090192b9730d7d-7fa9438d-e11a-448e-ac2e-1d5d99e68de3-000000,Sent
PSWITCH SERVICES PVT LTD,faiz.pswitch@gmail.com,01090192b9730dec-adeadf07-a269-4ef6-b10f-c41b2cb376c3-000000,Sent
UPSTARTUP SERVICES PRIVATE LIMITED,upstartup2019@gmail.com,01090192b9730e7b-36db3c34-f7f0-4bfd-8b49-b429069562b5-000000,Sent
Brijeshtech Agri Organic Farm and Industry Private Limited,ashishserviceindustry@gmail.com,01090192b973130b-2f911157-e85b-413e-9453-55830a381335-000000,Sent
Greenwear Fashion Private Limited,abhishek.p@haritkhadi.com,01090192b973138e-4db6ecba-dac9-4eda-bf16-e46615f1c89b-000000,Sent
STAYCAY ABODE SOLUTIONS PRIVATE LIMITED,chinmoy@hooliv.com,01090192b97313f8-d8720142-fb23-4370-b7c3-261ac766ba50-000000,Sent
Alkawedd Tech S&S Pvt Ltd,gaurav@easyedulab.com,01090192b973145b-4be7a8e2-25fa-4cde-a498-5adc4fd44f30-000000,Sent
Alkawedd Tech S&S Pvt Ltd,gaurav@easyedulab.com,01090192b97314c2-b119de4c-6d7a-4963-9b4c-6ace2c06034a-000000,Sent
QBT PROJECTS PRIVATE LIMITED,qbtprojects@gmail.com,01090192b973152d-ef5f2b6d-37f9-4660-8c17-6a0f6f039a37-000000,Sent
FOODAL FOOD DELIVERY,ashuviksin@foodal.in,01090192b97315c0-139a4e1f-4abc-449b-a9ee-176d5111a2cf-000000,Sent
Kalpit Infotech Private Limited,kalpitinfotech@gmail.com,01090192b973165a-7effc463-df0b-45be-abf5-d10e1c407353-000000,Sent
Vyom Digital Services Private Limited,kapil.parashar1980@gmail.com,01090192b973171c-2a07b39f-6992-4ceb-b9fa-27b64f9eefd9-000000,Sent
RRTNAWYATRA TECHNOLOGY PRIVATE LIMITED,tiwarirakesh360@gmail.com,01090192b9731798-4aea22d8-ca42-4410-9972-de680ab009ff-000000,Sent
Drisha Consultancy Private Limited,vrajmeer@gmail.com,01090192b9731c1e-15faaf35-4470-48ee-b24b-32d3bd603d00-000000,Sent
CHAMPIGNON FOOD PVT LTD,arvindjswl55@gmail.com,01090192b9731c96-d0e3d6c8-959a-4ca8-8312-28f5b8e95a2d-000000,Sent
Dasein System,prakharsingh39@gmail.com,01090192b9731d53-0adae6c6-fe7e-4a03-ac91-386b198eb5de-000000,Sent
EXACT PIPES AND MOULDS PVT LTD,exactpipe@gmail.com,01090192b9731dc9-f33a6ef1-a37d-450c-879e-6671c52a39d2-000000,Sent
EXACT PIPES AND MOULDS PVT LTD,exactpipe@gmail.com,01090192b9731e4e-fd1fcc25-d593-42e7-82e6-9c7ec0b40cd0-000000,Sent
APS TECHSOFT PRIVATE LTD,info@apstechsoft.com,01090192b9731ec4-e626665f-2d13-408e-ab83-f59e315345bb-000000,Sent
ISL Planup ventures private limited,info@thestartuplab.in,01090192b9731f34-2de053b0-94b1-467d-ad9a-1bcd4441d023-000000,Sent
Green Energyz,admin@adityaa.org,01090192b9731fe1-0344a9b9-7182-442e-a0bb-ddebe549462a-000000,Sent
TERRAQUA UAV SOLUTIONS PRIVATE LIMITED,contact@terraquauav.com,01090192b9732099-19d977db-ed81-481e-9e25-8c7aaaf1f2cd-000000,Sent
2932 Spiritech Private Limited,guptamamendra@gmail.com,01090192b9732105-d20797e9-7760-4631-89f9-3a5006c8340a-000000,Sent
INTELIGO SYSTEM LLP,ranjanabhishekinteligo@outlook.com,01090192b973255f-a8c18a91-5020-44fd-9338-d2ecd5a80a7a-000000,Sent
Kanpur Flowercycling Pvt. Ltd,ankit@phool.co,01090192b97325d9-44f9dd7c-4170-4391-86fc-71708c66ff78-000000,Sent
Bhigusa Technologies Pvt Ltd,sumit.bhat.ece14@itbhu.ac.in,01090192b9732655-d4f0bf86-b632-442c-a46f-c24550b4ba04-000000,Sent
Cademyk Technology LLP,cademykofficial@gmail.com,01090192b97326c3-7ea75fa7-4c9f-4450-a49e-30fbd4a1f27f-000000,Sent
Buddflip,harshmehrotra11@gmail.com,01090192b9732723-df200594-bca7-4898-9de0-18ee4d8cfbe3-000000,Sent
RapidAI Vision Technologies Pvt Ltd,mech.vijayg@gmail.com,01090192b9732787-4b664dc9-e417-4209-bc6d-19b09375bf00-000000,Sent
Melopond Music Station Pvt Ltd,kushagraanand89@gmail.com,01090192b97327eb-85365d77-6224-449a-b2e7-cce6a8c4a314-000000,Sent
Softdoc Management Private Limited,legal@softdoc.co.in,01090192b973284d-56f62d0c-a665-400f-a1ce-ebe0ff29a60a-000000,Sent
Hindonics Technologies Pvt Ltd,hindonics@gmail.com,01090192b97328cf-e1f79eee-d880-4d94-b0f8-1b3e96ac2209-000000,Sent
Zinglebytes Technologies Private Limited,csetanmayjain@gmail.com,01090192b973298d-43cb141c-f7f6-450a-b81f-70f6d6047158-000000,Sent
BRAINUP PRIVATE LIMITED,account@readby.co.in,01090192b9732de2-81dad113-06f9-4244-9f62-cfe997d91756-000000,Sent
CLEVERSO SKILLS INDIA PRIVATE LIMITED,ceo.cleversoskills@gmail.com,01090192b9732e51-54ae08c1-463d-40c9-ad2a-e09f96ca24f9-000000,Sent
ABBUSINESSBEE MANAGEMENT CONSULTANTS PVT LTD,ajeetsingh@ab-businessbee.in,01090192b9732ef2-cad6f770-06b8-4959-a2b1-3231f1083010-000000,Sent
CMP HOME SERVICE PRIVATE LIMITED,subhamcmp@gmail.com,01090192b9732fb1-b16f5303-9bb0-4188-8c15-2d738540d470-000000,Sent
Cryptogram Info Tech,ashishshinningstar@gmail.com,01090192b9733019-5371b71a-f5e4-41b0-a9c0-45518ba8e852-000000,Sent
Akestech Infotech Pvt Ltd,sanikumaroffc@gmail.com,01090192b97330ff-7d0d59de-dd95-4f96-9379-9e268d14397a-000000,Sent
CAD 2 CAE PRIVATE LIMITED,varunkaushik0610@gmail.com,01090192b97331b6-9dd99eb3-5c26-475b-8ea1-17c20dd51693-000000,Sent
Medbest Pharma Pvt.Ltd.,Mailpavangupta@gmail.com,01090192b9733221-315b0011-2a52-4363-9967-f530d31473c0-000000,Sent
SWT Enterprise Private Limited,sudhir.kumar@skywalk.co.in,01090192b9733304-1b2f97a9-de38-4ca6-9a57-2f313adbd136-000000,Sent
Bleaf Technologies Private Limited,info@bleaftechnologies.com,01090192b97333c9-8f4b4714-52e1-4d84-b58b-7c1219aa8bdb-000000,Sent
HALOVERT ENGINEERING (OPC) PRIVATE LIMITED,vindhyapal.alok@gmail.com,01090192b9733826-232020f1-6260-4f70-b440-927a1d8f8d65-000000,Sent
VIEGEM INNOVATIONS PRIVATE LIMITED,viegem@outlook.com,01090192b97338b3-b36107a6-b6e1-4aa5-83fe-f0e829c83d15-000000,Sent
Zrima Edutech Pvt Ltd,info@zrima.in,01090192b973392c-cb20d094-5371-4adf-9806-d75f40520086-000000,Sent
Zrima Edutech Pvt Ltd,info@zrima.in,01090192b97339ea-9212e4fa-019d-4c4e-9e1e-1a37219566a6-000000,Sent
Talenttattoo Pvt Ltd,allwynpeter@talenttattoo.com,01090192b9733a5c-eee0cafa-13cc-4381-9f53-b0d2b8a5109a-000000,Sent
Macrogardens Private Limited,prakharagarwal19@gmail.com,01090192b9733ac7-4c89a64d-171b-432c-b244-b50e97f9b52e-000000,Sent
MYCOERA PRIVATE LIMITED,asthatripathi4u@gmail.com,01090192b9733b3c-03cc5625-300e-4ece-850a-d2b451fb98e1-000000,Sent
Number9 Studio Private Limited,abhdwivedi@gmail.com,01090192b9733bf9-0dce103d-44b7-4a85-92bc-c03fa326bf4a-000000,Sent
Kurishuna Tech Industries LLP,kurishunatech@gmail.com,01090192b9733c6d-50cc916e-a06d-48d6-8195-afbc201bad81-000000,Sent
Vyom Smart Classes Foundation,nityaparashar20@gmail.com,01090192b9733d3f-719e558b-7909-4b09-a42c-895e169d3cbd-000000,Sent
OORJAgram INDIA Private Limited,reachus@oorjagram.in,01090192b9734217-129813ae-01f3-4921-a144-ecbf6cd18285-000000,Sent
